id,crop_type,supplier,crop_date,crop_supply,crop_price
42570,RD,E,2022-12-19,0,0
42571,RD,E,2022-12-20,0,0
42572,RD,E,2022-12-21,0,0
42573,RD,E,2022-12-22,0,0
42574,RD,E,2022-12-23,0,0
42575,RD,E,2022-12-24,0,0
42576,RD,E,2022-12-25,0,0
42577,RD,E,2022-12-26,0,0
42578,RD,E,2022-12-27,0,0
42579,RD,E,2022-12-28,0,0
42580,RD,E,2022-12-29,0,0
42581,RD,E,2022-12-30,0,0
42582,RD,E,2022-12-31,0,0
42583,RD,E,2023-01-01,0,0
42584,RD,E,2023-01-02,0,0
42585,RD,E,2023-01-03,0,0
42586,RD,E,2023-01-04,0,0
42587,RD,E,2023-01-05,0,0
42588,RD,E,2023-01-06,0,0
42589,RD,E,2023-01-07,0,0
42590,RD,E,2023-01-08,0,0
42591,RD,E,2023-01-09,10760,600
42592,RD,E,2023-01-10,8620,562
42593,RD,E,2023-01-11,10760,580
42594,RD,E,2023-01-12,9700,567
42595,RD,E,2023-01-13,8620,575
42596,RD,E,2023-01-14,6460,583
42597,RD,E,2023-01-15,0,0
42598,RD,E,2023-01-16,12920,592
42599,RD,E,2023-01-17,8620,525
42600,RD,E,2023-01-18,7540,571
42601,RD,E,2023-01-19,11840,564
42602,RD,E,2023-01-20,0,0
42603,RD,E,2023-01-21,0,0
42604,RD,E,2023-01-22,0,0
42605,RD,E,2023-01-23,0,0
42606,RD,E,2023-01-24,0,0
42607,RD,E,2023-01-25,17240,581
42608,RD,E,2023-01-26,10780,725
42609,RD,E,2023-01-27,7540,536
42610,RD,E,2023-01-28,0,0
42611,RD,E,2023-01-29,0,0
42612,RD,E,2023-01-30,6460,617
42613,RD,E,2023-01-31,6460,683
42614,RD,E,2023-02-01,8620,675
42615,RD,E,2023-02-02,6460,917
42616,RD,E,2023-02-03,8620,987
42617,RD,E,2023-02-04,0,0
42618,RD,E,2023-02-05,0,0
42619,RD,E,2023-02-06,0,0
42620,RD,E,2023-02-07,9700,955
42621,RD,E,2023-02-08,0,0
42622,RD,E,2023-02-09,0,0
42623,RD,E,2023-02-10,11860,663
42624,RD,E,2023-02-11,0,0
42625,RD,E,2023-02-12,0,0
42626,RD,E,2023-02-13,0,0
42627,RD,E,2023-02-14,0,0
42628,RD,E,2023-02-15,0,0
42629,RD,E,2023-02-16,6460,675
42630,RD,E,2023-02-17,0,0
42631,RD,E,2023-02-18,0,0
42632,RD,E,2023-02-19,0,0
42633,RD,E,2023-02-20,7540,671
42634,RD,E,2023-02-21,6460,683
42635,RD,E,2023-02-22,0,0
42636,RD,E,2023-02-23,0,0
42637,RD,E,2023-02-24,0,0
42638,RD,E,2023-02-25,0,0
42639,RD,E,2023-02-26,0,0
42640,RD,E,2023-02-27,9700,555
42641,RD,E,2023-02-28,9700,616
42642,RD,E,2023-03-01,11840,709
42643,RD,E,2023-03-02,9700,678
42644,RD,E,2023-03-03,0,0
42645,BC,A,2019-01-01,0,0
42646,BC,A,2019-01-02,0,0
42647,BC,A,2019-01-03,7616,2559
42648,BC,A,2019-01-04,7488,2425
42649,BC,A,2019-01-05,10408,2097
42650,BC,A,2019-01-06,0,0
42651,BC,A,2019-01-07,11320,1812
42652,BC,A,2019-01-08,8064,1998
42653,BC,A,2019-01-09,6624,2063
42654,BC,A,2019-01-10,8352,1920
42655,BC,A,2019-01-11,7464,1934
42656,BC,A,2019-01-12,10232,2078
42657,BC,A,2019-01-13,0,0
42658,BC,A,2019-01-14,12136,1979
42659,BC,A,2019-01-15,12312,1968
42660,BC,A,2019-01-16,14584,1837
42661,BC,A,2019-01-17,9920,1858
42662,BC,A,2019-01-18,9744,1712
42663,BC,A,2019-01-19,10632,1833
42664,BC,A,2019-01-20,0,0
42665,BC,A,2019-01-21,9192,1879
42666,BC,A,2019-01-22,7872,2104
42667,BC,A,2019-01-23,8712,2184
42668,BC,A,2019-01-24,7320,2608
42669,BC,A,2019-01-25,8408,2464
42670,BC,A,2019-01-26,12912,2135
42671,BC,A,2019-01-27,0,0
42672,BC,A,2019-01-28,14520,2122
42673,BC,A,2019-01-29,10512,2089
42674,BC,A,2019-01-30,9848,2096
42675,BC,A,2019-01-31,7168,2123
42676,BC,A,2019-02-01,8984,2000
42677,BC,A,2019-02-02,6368,1983
42678,BC,A,2019-02-03,0,0
42679,BC,A,2019-02-04,4384,1972
42680,BC,A,2019-02-05,0,0
42681,BC,A,2019-02-06,0,0
42682,BC,A,2019-02-07,0,0
42683,BC,A,2019-02-08,13616,1956
42684,BC,A,2019-02-09,9920,1784
42685,BC,A,2019-02-10,0,0
42686,BC,A,2019-02-11,13672,1678
42687,BC,A,2019-02-12,10376,1595
42688,BC,A,2019-02-13,6952,1665
42689,BC,A,2019-02-14,6440,1763
42690,BC,A,2019-02-15,7520,2128
42691,BC,A,2019-02-16,6896,2159
42692,BC,A,2019-02-17,0,0
42693,BC,A,2019-02-18,7624,2183
42694,BC,A,2019-02-19,9448,2126
42695,BC,A,2019-02-20,6208,2252
42696,BC,A,2019-02-21,7104,2415
42697,BC,A,2019-02-22,8064,2586
42698,BC,A,2019-02-23,12008,2196
42699,BC,A,2019-02-24,0,0
42700,BC,A,2019-02-25,12904,1716
42701,BC,A,2019-02-26,8936,1867
42702,BC,A,2019-02-27,6512,1912
42703,BC,A,2019-02-28,7832,2165
42704,BC,A,2019-03-01,7640,2036
42705,BC,A,2019-03-02,10824,2002
42706,BC,A,2019-03-03,0,0
42707,BC,A,2019-03-04,13656,1858
42708,BC,A,2019-03-05,9312,1860
42709,BC,A,2019-03-06,9216,1898
42710,BC,A,2019-03-07,7016,1808
42711,BC,A,2019-03-08,8208,2079
42712,BC,A,2019-03-09,8784,2440
42713,BC,A,2019-03-10,0,0
42714,BC,A,2019-03-11,7408,2807
42715,BC,A,2019-03-12,4728,3432
42716,BC,A,2019-03-13,9568,3002
42717,BC,A,2019-03-14,14048,2125
42718,BC,A,2019-03-15,9400,2286
42719,BC,A,2019-03-16,5400,2518
42720,BC,A,2019-03-17,0,0
42721,BC,A,2019-03-18,7632,2692
42722,BC,A,2019-03-19,6472,3060
42723,BC,A,2019-03-20,5424,2705
42724,BC,A,2019-03-21,7350,2747
42725,BC,A,2019-03-22,6728,2519
42726,BC,A,2019-03-23,6088,2802
42727,BC,A,2019-03-24,0,0
42728,BC,A,2019-03-25,6208,2903
42729,BC,A,2019-03-26,7056,3080
42730,BC,A,2019-03-27,6552,3309
42731,BC,A,2019-03-28,6216,3688
42732,BC,A,2019-03-29,8456,4075
42733,BC,A,2019-03-30,8864,3763
42734,BC,A,2019-03-31,0,0
42735,BC,A,2019-04-01,8664,3850
42736,BC,A,2019-04-02,9600,3760
42737,BC,A,2019-04-03,6904,3645
42738,BC,A,2019-04-04,6888,3945
42739,BC,A,2019-04-05,5832,4599
42740,BC,A,2019-04-06,8600,4749
42741,BC,A,2019-04-07,0,0
42742,BC,A,2019-04-08,10136,4079
42743,BC,A,2019-04-09,9200,3947
42744,BC,A,2019-04-10,7560,4110
42745,BC,A,2019-04-11,9208,3809
42746,BC,A,2019-04-12,9248,4041
42747,BC,A,2019-04-13,9440,4067
42748,BC,A,2019-04-14,0,0
42749,BC,A,2019-04-15,7280,4687
42750,BC,A,2019-04-16,7096,5128
42751,BC,A,2019-04-17,8840,4955
42752,BC,A,2019-04-18,7568,4385
42753,BC,A,2019-04-19,6088,4165
42754,BC,A,2019-04-20,6664,4886
42755,BC,A,2019-04-21,0,0
42756,BC,A,2019-04-22,4632,4892
42757,BC,A,2019-04-23,4576,4657
42758,BC,A,2019-04-24,3712,5413
42759,BC,A,2019-04-25,4992,3880
42760,BC,A,2019-04-26,4864,4642
42761,BC,A,2019-04-27,4672,4386
42762,BC,A,2019-04-28,0,0
42763,BC,A,2019-04-29,3136,5240
42764,BC,A,2019-04-30,3632,6062
42765,BC,A,2019-05-01,3792,5965
42766,BC,A,2019-05-02,3312,4782
42767,BC,A,2019-05-03,2320,4042
42768,BC,A,2019-05-04,2176,4458
42769,BC,A,2019-05-05,0,0
42770,BC,A,2019-05-06,2400,3461
42771,BC,A,2019-05-07,488,4047
42772,BC,A,2019-05-08,400,3312
42773,BC,A,2019-05-09,584,3261
42774,BC,A,2019-05-10,184,3750
42775,BC,A,2019-05-11,8,1875
42776,BC,A,2019-05-12,0,0
42777,BC,A,2019-05-13,920,3008
42778,BC,A,2019-05-14,560,2625
42779,BC,A,2019-05-15,0,0
42780,BC,A,2019-05-16,280,2875
42781,BC,A,2019-05-17,280,3438
42782,BC,A,2019-05-18,424,2798
42783,BC,A,2019-05-19,0,0
42784,BC,A,2019-05-20,200,2312
42785,BC,A,2019-05-21,160,2375
42786,BC,A,2019-05-22,376,2439
42787,BC,A,2019-05-23,312,3188
42788,BC,A,2019-05-24,0,0
42789,BC,A,2019-05-25,288,4562
42790,BC,A,2019-05-26,0,0
42791,BC,A,2019-05-27,824,2428
42792,BC,A,2019-05-28,0,0
42793,BC,A,2019-05-29,264,2062
42794,BC,A,2019-05-30,0,0
42795,BC,A,2019-05-31,0,0
42796,BC,A,2019-06-01,0,0
42797,BC,A,2019-06-02,0,0
42798,BC,A,2019-06-03,0,0
42799,BC,A,2019-06-04,0,0
42800,BC,A,2019-06-05,0,0
42801,BC,A,2019-06-06,0,0
42802,BC,A,2019-06-07,0,0
42803,BC,A,2019-06-08,0,0
42804,BC,A,2019-06-09,0,0
42805,BC,A,2019-06-10,0,0
42806,BC,A,2019-06-11,0,0
42807,BC,A,2019-06-12,0,0
42808,BC,A,2019-06-13,0,0
42809,BC,A,2019-06-14,0,0
42810,BC,A,2019-06-15,0,0
42811,BC,A,2019-06-16,0,0
42812,BC,A,2019-06-17,0,0
42813,BC,A,2019-06-18,0,0
42814,BC,A,2019-06-19,0,0
42815,BC,A,2019-06-20,0,0
42816,BC,A,2019-06-21,0,0
42817,BC,A,2019-06-22,0,0
42818,BC,A,2019-06-23,0,0
42819,BC,A,2019-06-24,0,0
42820,BC,A,2019-06-25,0,0
42821,BC,A,2019-06-26,0,0
42822,BC,A,2019-06-27,0,0
42823,BC,A,2019-06-28,0,0
42824,BC,A,2019-06-29,0,0
42825,BC,A,2019-06-30,0,0
42826,BC,A,2019-07-01,0,0
42827,BC,A,2019-07-02,0,0
42828,BC,A,2019-07-03,0,0
42829,BC,A,2019-07-04,0,0
42830,BC,A,2019-07-05,0,0
42831,BC,A,2019-07-06,0,0
42832,BC,A,2019-07-07,0,0
42833,BC,A,2019-07-08,0,0
42834,BC,A,2019-07-09,0,0
42835,BC,A,2019-07-10,0,0
42836,BC,A,2019-07-11,0,0
42837,BC,A,2019-07-12,0,0
42838,BC,A,2019-07-13,0,0
42839,BC,A,2019-07-14,0,0
42840,BC,A,2019-07-15,0,0
42841,BC,A,2019-07-16,0,0
42842,BC,A,2019-07-17,0,0
42843,BC,A,2019-07-18,0,0
42844,BC,A,2019-07-19,0,0
42845,BC,A,2019-07-20,0,0
42846,BC,A,2019-07-21,0,0
42847,BC,A,2019-07-22,0,0
42848,BC,A,2019-07-23,0,0
42849,BC,A,2019-07-24,0,0
42850,BC,A,2019-07-25,0,0
42851,BC,A,2019-07-26,0,0
42852,BC,A,2019-07-27,0,0
42853,BC,A,2019-07-28,0,0
42854,BC,A,2019-07-29,0,0
42855,BC,A,2019-07-30,0,0
42856,BC,A,2019-07-31,0,0
42857,BC,A,2019-08-01,0,0
42858,BC,A,2019-08-02,0,0
42859,BC,A,2019-08-03,0,0
42860,BC,A,2019-08-04,0,0
42861,BC,A,2019-08-05,0,0
42862,BC,A,2019-08-06,0,0
42863,BC,A,2019-08-07,0,0
42864,BC,A,2019-08-08,0,0
42865,BC,A,2019-08-09,0,0
42866,BC,A,2019-08-10,0,0
42867,BC,A,2019-08-11,0,0
42868,BC,A,2019-08-12,0,0
42869,BC,A,2019-08-13,0,0
42870,BC,A,2019-08-14,0,0
42871,BC,A,2019-08-15,0,0
42872,BC,A,2019-08-16,0,0
42873,BC,A,2019-08-17,0,0
42874,BC,A,2019-08-18,0,0
42875,BC,A,2019-08-19,0,0
42876,BC,A,2019-08-20,0,0
42877,BC,A,2019-08-21,0,0
42878,BC,A,2019-08-22,0,0
42879,BC,A,2019-08-23,0,0
42880,BC,A,2019-08-24,0,0
42881,BC,A,2019-08-25,0,0
42882,BC,A,2019-08-26,0,0
42883,BC,A,2019-08-27,0,0
42884,BC,A,2019-08-28,0,0
42885,BC,A,2019-08-29,0,0
42886,BC,A,2019-08-30,0,0
42887,BC,A,2019-08-31,0,0
42888,BC,A,2019-09-01,0,0
42889,BC,A,2019-09-02,0,0
42890,BC,A,2019-09-03,0,0
42891,BC,A,2019-09-04,0,0
42892,BC,A,2019-09-05,0,0
42893,BC,A,2019-09-06,0,0
42894,BC,A,2019-09-07,0,0
42895,BC,A,2019-09-08,0,0
42896,BC,A,2019-09-09,0,0
42897,BC,A,2019-09-10,0,0
42898,BC,A,2019-09-11,0,0
42899,BC,A,2019-09-12,0,0
42900,BC,A,2019-09-13,0,0
42901,BC,A,2019-09-14,0,0
42902,BC,A,2019-09-15,0,0
42903,BC,A,2019-09-16,0,0
42904,BC,A,2019-09-17,0,0
42905,BC,A,2019-09-18,0,0
42906,BC,A,2019-09-19,0,0
42907,BC,A,2019-09-20,0,0
42908,BC,A,2019-09-21,0,0
42909,BC,A,2019-09-22,0,0
42910,BC,A,2019-09-23,0,0
42911,BC,A,2019-09-24,0,0
42912,BC,A,2019-09-25,0,0
42913,BC,A,2019-09-26,0,0
42914,BC,A,2019-09-27,0,0
42915,BC,A,2019-09-28,0,0
42916,BC,A,2019-09-29,0,0
42917,BC,A,2019-09-30,0,0
42918,BC,A,2019-10-01,0,0
42919,BC,A,2019-10-02,0,0
42920,BC,A,2019-10-03,0,0
42921,BC,A,2019-10-04,0,0
42922,BC,A,2019-10-05,0,0
42923,BC,A,2019-10-06,0,0
42924,BC,A,2019-10-07,0,0
42925,BC,A,2019-10-08,0,0
42926,BC,A,2019-10-09,0,0
42927,BC,A,2019-10-10,0,0
42928,BC,A,2019-10-11,0,0
42929,BC,A,2019-10-12,0,0
42930,BC,A,2019-10-13,0,0
42931,BC,A,2019-10-14,0,0
42932,BC,A,2019-10-15,0,0
42933,BC,A,2019-10-16,0,0
42934,BC,A,2019-10-17,0,0
42935,BC,A,2019-10-18,0,0
42936,BC,A,2019-10-19,0,0
42937,BC,A,2019-10-20,0,0
42938,BC,A,2019-10-21,0,0
42939,BC,A,2019-10-22,0,0
42940,BC,A,2019-10-23,0,0
42941,BC,A,2019-10-24,0,0
42942,BC,A,2019-10-25,0,0
42943,BC,A,2019-10-26,0,0
42944,BC,A,2019-10-27,0,0
42945,BC,A,2019-10-28,160,2288
42946,BC,A,2019-10-29,0,0
42947,BC,A,2019-10-30,0,0
42948,BC,A,2019-10-31,0,0
42949,BC,A,2019-11-01,0,0
42950,BC,A,2019-11-02,0,0
42951,BC,A,2019-11-03,0,0
42952,BC,A,2019-11-04,24,1875
42953,BC,A,2019-11-05,48,3562
42954,BC,A,2019-11-06,40,3475
42955,BC,A,2019-11-07,144,3281
42956,BC,A,2019-11-08,320,2691
42957,BC,A,2019-11-09,392,2793
42958,BC,A,2019-11-10,0,0
42959,BC,A,2019-11-11,160,3650
42960,BC,A,2019-11-12,216,5424
42961,BC,A,2019-11-13,576,4171
42962,BC,A,2019-11-14,656,4393
42963,BC,A,2019-11-15,800,3870
42964,BC,A,2019-11-16,1072,5592
42965,BC,A,2019-11-17,0,0
42966,BC,A,2019-11-18,1320,5156
42967,BC,A,2019-11-19,1504,4703
42968,BC,A,2019-11-20,2560,3939
42969,BC,A,2019-11-21,1272,4770
42970,BC,A,2019-11-22,848,4097
42971,BC,A,2019-11-23,1312,5159
42972,BC,A,2019-11-24,0,0
42973,BC,A,2019-11-25,2584,4862
42974,BC,A,2019-11-26,1936,4981
42975,BC,A,2019-11-27,2744,5168
42976,BC,A,2019-11-28,2272,5698
42977,BC,A,2019-11-29,2664,5812
42978,BC,A,2019-11-30,3048,4643
42979,BC,A,2019-12-01,0,0
42980,BC,A,2019-12-02,3368,4447
42981,BC,A,2019-12-03,2056,4910
42982,BC,A,2019-12-04,3496,5941
42983,BC,A,2019-12-05,3800,5939
42984,BC,A,2019-12-06,3384,5649
42985,BC,A,2019-12-07,3368,4917
42986,BC,A,2019-12-08,0,0
42987,BC,A,2019-12-09,3440,4626
42988,BC,A,2019-12-10,1520,5284
42989,BC,A,2019-12-11,2160,6464
42990,BC,A,2019-12-12,3048,6171
42991,BC,A,2019-12-13,3856,6161
42992,BC,A,2019-12-14,6352,5165
42993,BC,A,2019-12-15,0,0
42994,BC,A,2019-12-16,5360,4885
42995,BC,A,2019-12-17,5120,4583
42996,BC,A,2019-12-18,6136,4233
42997,BC,A,2019-12-19,5528,4180
42998,BC,A,2019-12-20,6640,3177
42999,BC,A,2019-12-21,4952,3224
43000,BC,A,2019-12-22,0,0
43001,BC,A,2019-12-23,3944,3284
43002,BC,A,2019-12-24,3000,3647
43003,BC,A,2019-12-25,2872,3767
43004,BC,A,2019-12-26,3584,4020
43005,BC,A,2019-12-27,4600,3840
43006,BC,A,2019-12-28,5816,3974
43007,BC,A,2019-12-29,0,0
43008,BC,A,2019-12-30,10072,2706
43009,BC,A,2019-12-31,6672,2310
43010,BC,A,2020-01-01,0,0
43011,BC,A,2020-01-02,0,0
43012,BC,A,2020-01-03,8056,2401
43013,BC,A,2020-01-04,6552,2234
43014,BC,A,2020-01-05,0,0
43015,BC,A,2020-01-06,5224,2349
43016,BC,A,2020-01-07,2784,2705
43017,BC,A,2020-01-08,4016,2819
43018,BC,A,2020-01-09,7216,2549
43019,BC,A,2020-01-10,6816,2229
43020,BC,A,2020-01-11,10192,2025
43021,BC,A,2020-01-12,0,0
43022,BC,A,2020-01-13,8760,2048
43023,BC,A,2020-01-14,6160,2168
43024,BC,A,2020-01-15,6448,2152
43025,BC,A,2020-01-16,3496,2268
43026,BC,A,2020-01-17,5928,2332
43027,BC,A,2020-01-18,5504,2402
43028,BC,A,2020-01-19,0,0
43029,BC,A,2020-01-20,6912,2503
43030,BC,A,2020-01-21,5632,2446
43031,BC,A,2020-01-22,6296,2336
43032,BC,A,2020-01-23,7656,2374
43033,BC,A,2020-01-24,2096,1974
43034,BC,A,2020-01-25,0,0
43035,BC,A,2020-01-26,0,0
43036,BC,A,2020-01-27,0,0
43037,BC,A,2020-01-28,15912,1638
43038,BC,A,2020-01-29,11312,1445
43039,BC,A,2020-01-30,12352,1419
43040,BC,A,2020-01-31,12696,1276
43041,BC,A,2020-02-01,6664,1495
43042,BC,A,2020-02-02,0,0
43043,BC,A,2020-02-03,5496,1788
43044,BC,A,2020-02-04,5888,2409
43045,BC,A,2020-02-05,7656,2618
43046,BC,A,2020-02-06,6448,2519
43047,BC,A,2020-02-07,7720,2384
43048,BC,A,2020-02-08,9376,2441
43049,BC,A,2020-02-09,0,0
43050,BC,A,2020-02-10,8096,2247
43051,BC,A,2020-02-11,5576,2513
43052,BC,A,2020-02-12,5840,2721
43053,BC,A,2020-02-13,6248,2677
43054,BC,A,2020-02-14,9144,2301
43055,BC,A,2020-02-15,8728,2286
43056,BC,A,2020-02-16,0,0
43057,BC,A,2020-02-17,16328,2020
43058,BC,A,2020-02-18,6304,1921
43059,BC,A,2020-02-19,11464,2125
43060,BC,A,2020-02-20,8824,2537
43061,BC,A,2020-02-21,8448,2505
43062,BC,A,2020-02-22,10752,2271
43063,BC,A,2020-02-23,0,0
43064,BC,A,2020-02-24,11864,2111
43065,BC,A,2020-02-25,9360,2326
43066,BC,A,2020-02-26,8440,2361
43067,BC,A,2020-02-27,6880,2647
43068,BC,A,2020-02-28,8112,2910
43069,BC,A,2020-02-29,12008,2190
43070,BC,A,2020-03-01,0,0
43071,BC,A,2020-03-02,12648,1960
43072,BC,A,2020-03-03,8440,2283
43073,BC,A,2020-03-04,6720,2539
43074,BC,A,2020-03-05,6160,2667
43075,BC,A,2020-03-06,5176,2616
43076,BC,A,2020-03-07,4816,3034
43077,BC,A,2020-03-08,0,0
43078,BC,A,2020-03-09,6560,3590
43079,BC,A,2020-03-10,6728,3467
43080,BC,A,2020-03-11,6504,3349
43081,BC,A,2020-03-12,8192,2690
43082,BC,A,2020-03-13,7432,2467
43083,BC,A,2020-03-14,6104,2491
43084,BC,A,2020-03-15,0,0
43085,BC,A,2020-03-16,6184,2686
43086,BC,A,2020-03-17,4280,3786
43087,BC,A,2020-03-18,4968,3973
43088,BC,A,2020-03-19,7040,3855
43089,BC,A,2020-03-20,7784,3682
43090,BC,A,2020-03-21,9040,2748
43091,BC,A,2020-03-22,0,0
43092,BC,A,2020-03-23,6344,3093
43093,BC,A,2020-03-24,7696,3017
43094,BC,A,2020-03-25,8328,3020
43095,BC,A,2020-03-26,6288,2992
43096,BC,A,2020-03-27,5776,3013
43097,BC,A,2020-03-28,4696,3698
43098,BC,A,2020-03-29,0,0
43099,BC,A,2020-03-30,13272,2730
43100,BC,A,2020-03-31,10680,2390
43101,BC,A,2020-04-01,8192,2313
43102,BC,A,2020-04-02,6992,2392
43103,BC,A,2020-04-03,6000,2401
43104,BC,A,2020-04-04,5072,2929
43105,BC,A,2020-04-05,0,0
43106,BC,A,2020-04-06,4816,4019
43107,BC,A,2020-04-07,5560,3761
43108,BC,A,2020-04-08,7848,3196
43109,BC,A,2020-04-09,8744,2604
43110,BC,A,2020-04-10,7800,2532
43111,BC,A,2020-04-11,5760,2811
43112,BC,A,2020-04-12,0,0
43113,BC,A,2020-04-13,4536,3532
43114,BC,A,2020-04-14,6340,3476
43115,BC,A,2020-04-15,6096,3285
43116,BC,A,2020-04-16,6416,2905
43117,BC,A,2020-04-17,5720,2826
43118,BC,A,2020-04-18,5546,2922
43119,BC,A,2020-04-19,0,0
43120,BC,A,2020-04-20,7800,2827
43121,BC,A,2020-04-21,6184,2826
43122,BC,A,2020-04-22,7120,2677
43123,BC,A,2020-04-23,4376,3314
43124,BC,A,2020-04-24,4563,4092
43125,BC,A,2020-04-25,4912,5369
43126,BC,A,2020-04-26,0,0
43127,BC,A,2020-04-27,7352,4389
43128,BC,A,2020-04-28,7680,4090
43129,BC,A,2020-04-29,6272,2828
43130,BC,A,2020-04-30,4610,2667
43131,BC,A,2020-05-01,3800,2647
43132,BC,A,2020-05-02,3312,1971
43133,BC,A,2020-05-03,0,0
43134,BC,A,2020-05-04,2352,1669
43135,BC,A,2020-05-05,1592,895
43136,BC,A,2020-05-06,1088,629
43137,BC,A,2020-05-07,152,931
43138,BC,A,2020-05-08,0,0
43139,BC,A,2020-05-09,48,1250
43140,BC,A,2020-05-10,0,0
43141,BC,A,2020-05-11,0,0
43142,BC,A,2020-05-12,424,1500
43143,BC,A,2020-05-13,480,1323
43144,BC,A,2020-05-14,400,1500
43145,BC,A,2020-05-15,200,1938
43146,BC,A,2020-05-16,0,0
43147,BC,A,2020-05-17,0,0
43148,BC,A,2020-05-18,0,0
43149,BC,A,2020-05-19,400,1000
43150,BC,A,2020-05-20,0,0
43151,BC,A,2020-05-21,0,0
43152,BC,A,2020-05-22,0,0
43153,BC,A,2020-05-23,0,0
43154,BC,A,2020-05-24,0,0
43155,BC,A,2020-05-25,0,0
43156,BC,A,2020-05-26,0,0
43157,BC,A,2020-05-27,0,0
43158,BC,A,2020-05-28,0,0
43159,BC,A,2020-05-29,0,0
43160,BC,A,2020-05-30,0,0
43161,BC,A,2020-05-31,0,0
43162,BC,A,2020-06-01,0,0
43163,BC,A,2020-06-02,0,0
43164,BC,A,2020-06-03,0,0
43165,BC,A,2020-06-04,0,0
43166,BC,A,2020-06-05,0,0
43167,BC,A,2020-06-06,0,0
43168,BC,A,2020-06-07,0,0
43169,BC,A,2020-06-08,0,0
43170,BC,A,2020-06-09,0,0
43171,BC,A,2020-06-10,0,0
43172,BC,A,2020-06-11,0,0
43173,BC,A,2020-06-12,0,0
43174,BC,A,2020-06-13,0,0
43175,BC,A,2020-06-14,0,0
43176,BC,A,2020-06-15,0,0
43177,BC,A,2020-06-16,0,0
43178,BC,A,2020-06-17,0,0
43179,BC,A,2020-06-18,0,0
43180,BC,A,2020-06-19,0,0
43181,BC,A,2020-06-20,0,0
43182,BC,A,2020-06-21,0,0
43183,BC,A,2020-06-22,0,0
43184,BC,A,2020-06-23,0,0
43185,BC,A,2020-06-24,0,0
43186,BC,A,2020-06-25,0,0
43187,BC,A,2020-06-26,0,0
43188,BC,A,2020-06-27,0,0
43189,BC,A,2020-06-28,0,0
43190,BC,A,2020-06-29,0,0
43191,BC,A,2020-06-30,0,0
43192,BC,A,2020-07-01,0,0
43193,BC,A,2020-07-02,0,0
43194,BC,A,2020-07-03,0,0
43195,BC,A,2020-07-04,0,0
43196,BC,A,2020-07-05,0,0
43197,BC,A,2020-07-06,0,0
43198,BC,A,2020-07-07,0,0
43199,BC,A,2020-07-08,0,0
43200,BC,A,2020-07-09,0,0
43201,BC,A,2020-07-10,0,0
43202,BC,A,2020-07-11,0,0
43203,BC,A,2020-07-12,0,0
43204,BC,A,2020-07-13,0,0
43205,BC,A,2020-07-14,0,0
43206,BC,A,2020-07-15,0,0
43207,BC,A,2020-07-16,0,0
43208,BC,A,2020-07-17,0,0
43209,BC,A,2020-07-18,0,0
43210,BC,A,2020-07-19,0,0
43211,BC,A,2020-07-20,0,0
43212,BC,A,2020-07-21,0,0
43213,BC,A,2020-07-22,0,0
43214,BC,A,2020-07-23,0,0
43215,BC,A,2020-07-24,0,0
43216,BC,A,2020-07-25,0,0
43217,BC,A,2020-07-26,0,0
43218,BC,A,2020-07-27,0,0
43219,BC,A,2020-07-28,0,0
43220,BC,A,2020-07-29,0,0
43221,BC,A,2020-07-30,0,0
43222,BC,A,2020-07-31,0,0
43223,BC,A,2020-08-01,0,0
43224,BC,A,2020-08-02,0,0
43225,BC,A,2020-08-03,0,0
43226,BC,A,2020-08-04,0,0
43227,BC,A,2020-08-05,0,0
43228,BC,A,2020-08-06,0,0
43229,BC,A,2020-08-07,0,0
43230,BC,A,2020-08-08,0,0
43231,BC,A,2020-08-09,0,0
43232,BC,A,2020-08-10,0,0
43233,BC,A,2020-08-11,0,0
43234,BC,A,2020-08-12,0,0
43235,BC,A,2020-08-13,0,0
43236,BC,A,2020-08-14,0,0
43237,BC,A,2020-08-15,0,0
43238,BC,A,2020-08-16,0,0
43239,BC,A,2020-08-17,0,0
43240,BC,A,2020-08-18,0,0
43241,BC,A,2020-08-19,0,0
43242,BC,A,2020-08-20,0,0
43243,BC,A,2020-08-21,0,0
43244,BC,A,2020-08-22,0,0
43245,BC,A,2020-08-23,0,0
43246,BC,A,2020-08-24,0,0
43247,BC,A,2020-08-25,0,0
43248,BC,A,2020-08-26,0,0
43249,BC,A,2020-08-27,0,0
43250,BC,A,2020-08-28,0,0
43251,BC,A,2020-08-29,0,0
43252,BC,A,2020-08-30,0,0
43253,BC,A,2020-08-31,0,0
43254,BC,A,2020-09-01,0,0
43255,BC,A,2020-09-02,0,0
43256,BC,A,2020-09-03,0,0
43257,BC,A,2020-09-04,0,0
43258,BC,A,2020-09-05,0,0
43259,BC,A,2020-09-06,0,0
43260,BC,A,2020-09-07,0,0
43261,BC,A,2020-09-08,0,0
43262,BC,A,2020-09-09,0,0
43263,BC,A,2020-09-10,0,0
43264,BC,A,2020-09-11,0,0
43265,BC,A,2020-09-12,0,0
43266,BC,A,2020-09-13,0,0
43267,BC,A,2020-09-14,0,0
43268,BC,A,2020-09-15,0,0
43269,BC,A,2020-09-16,0,0
43270,BC,A,2020-09-17,0,0
43271,BC,A,2020-09-18,0,0
43272,BC,A,2020-09-19,0,0
43273,BC,A,2020-09-20,0,0
43274,BC,A,2020-09-21,0,0
43275,BC,A,2020-09-22,0,0
